STAR --genomeDir data/references  --outSAMunmapped Within  --outFilterType BySJout  --outSAMattributes NH HI AS NM MD  --outFilterMultimapNmax 20  --outFilterMismatchNmax 999  --outFilterMismatchNoverLmax 0.04  --alignIntronMin 20  --alignIntronMax 1000000  --alignMatesGapMax 1000000  --alignSJoverhangMin 8  --alignSJDBoverhangMin 1  --sjdbScore 1  --runThreadN 2  --genomeLoad NoSharedMemory  --outSAMtype BAM Unsorted  --quantMode TranscriptomeSAM  --outSAMheaderHD @HD VN:1.4 SO:unsorted  --outFileNamePrefix results/RSEM/HBR2_1/tmp/rsem  --readFilesCommand zcat  --readFilesIn data/trimmed/HBR2_1.fastq.gz 
Dec 17 16:37:27 ..... started STAR run
Dec 17 16:37:27 ..... loading genome
Dec 17 16:37:28 ..... started mapping
Dec 17 16:37:31 ..... finished mapping
Dec 17 16:37:31 ..... finished successfully

rsem-parse-alignments data/references/rsem results/RSEM/HBR2_1/tmp/rsem results/RSEM/HBR2_1/rsem.stat/rsem results/RSEM/HBR2_1/tmp/rsem.bam 1 -tag XM
Done!

rsem-build-read-index 32 1 0 results/RSEM/HBR2_1/tmp/rsem_alignable.fq
Build Index results/RSEM/HBR2_1/tmp/rsem_alignable.fq is Done!

rsem-run-em data/references/rsem 1 results/RSEM/HBR2_1/rsem results/RSEM/HBR2_1/tmp/rsem results/RSEM/HBR2_1/rsem.stat/rsem -p 2 -b results/RSEM/HBR2_1/tmp/rsem.bam 0
Refs.loadRefs finished!
Thread 0 : N = 48918, NHit = 116080
Thread 1 : N = 68902, NHit = 116081
EM_init finished!
estimateFromReads, N0 finished.
estimateFromReads, N1 finished.
ROUND = 1, SUM = 117870, bChange = 891.231, totNum = 4563
ROUND = 2269, SUM = 117870, bChange = 0.00313858, totNum = 8
ROUND = 2270, SUM = 117870, bChange = 0.00313858, totNum = 8
ROUND = 2271, SUM = 117870, bChange = 0.00313857, totNum = 8
ROUND = 2272, SUM = 117870, bChange = 0.00313857, totNum = 8
ROUND = 2273, SUM = 117870, bChange = 0.00313856, totNum = 8
ROUND = 2274, SUM = 117870, bChange = 0.00313856, totNum = 8
ROUND = 2275, SUM = 117870, bChange = 0.00313855, totNum = 8
ROUND = 2276, SUM = 117870, bChange = 0.00313855, totNum = 8
ROUND = 2277, SUM = 117870, bChange = 0.00313854, totNum = 8
ROUND = 2278, SUM = 117870, bChange = 0.00313854, totNum = 8
ROUND = 2279, SUM = 117870, bChange = 0.00313853, totNum = 8
ROUND = 2280, SUM = 117870, bChange = 0.00313853, totNum = 8
ROUND = 2281, SUM = 117870, bChange = 0.00313852, totNum = 8
ROUND = 2282, SUM = 117870, bChange = 0.00313852, totNum = 8
ROUND = 2283, SUM = 117870, bChange = 0.00313851, totNum = 8
ROUND = 2284, SUM = 117870, bChange = 0.00313851, totNum = 8
ROUND = 2285, SUM = 117870, bChange = 0.0031385, totNum = 8
ROUND = 2286, SUM = 117870, bChange = 0.0031385, totNum = 8
ROUND = 2287, SUM = 117870, bChange = 0.00313849, totNum = 8
ROUND = 2288, SUM = 117870, bChange = 0.00313849, totNum = 8
ROUND = 2289, SUM = 117870, bChange = 0.00313848, totNum = 8
ROUND = 2290, SUM = 117870, bChange = 0.00313848, totNum = 8
ROUND = 2291, SUM = 117870, bChange = 0.00313847, totNum = 8
ROUND = 2292, SUM = 117870, bChange = 0.00313847, totNum = 8
ROUND = 2293, SUM = 117870, bChange = 0.00313846, totNum = 8
ROUND = 2294, SUM = 117870, bChange = 0.00313846, totNum = 8
ROUND = 2295, SUM = 117870, bChange = 0.00313845, totNum = 8
ROUND = 2296, SUM = 117870, bChange = 0.00313845, totNum = 8
ROUND = 2297, SUM = 117870, bChange = 0.00313844, totNum = 8
ROUND = 2298, SUM = 117870, bChange = 0.00313844, totNum = 8
ROUND = 2299, SUM = 117870, bChange = 0.00313843, totNum = 8
ROUND = 2300, SUM = 117870, bChange = 0.00313843, totNum = 8
ROUND = 2301, SUM = 117870, bChange = 0.00313842, totNum = 8
ROUND = 2302, SUM = 117870, bChange = 0.00313842, totNum = 8
ROUND = 2303, SUM = 117870, bChange = 0.00313841, totNum = 8
ROUND = 2304, SUM = 117870, bChange = 0.00313841, totNum = 8
ROUND = 2305, SUM = 117870, bChange = 0.0031384, totNum = 8
ROUND = 2306, SUM = 117870, bChange = 0.0031384, totNum = 8
ROUND = 2307, SUM = 117870, bChange = 0.00302867, totNum = 7
ROUND = 2308, SUM = 117870, bChange = 0.00302868, totNum = 7
ROUND = 2309, SUM = 117870, bChange = 0.00302869, totNum = 7
ROUND = 2310, SUM = 117870, bChange = 0.0030287, totNum = 7
ROUND = 2311, SUM = 117870, bChange = 0.0030287, totNum = 7
ROUND = 2312, SUM = 117870, bChange = 0.00302871, totNum = 7
ROUND = 2313, SUM = 117870, bChange = 0.00302872, totNum = 7
ROUND = 2314, SUM = 117870, bChange = 0.00302873, totNum = 7
ROUND = 2315, SUM = 117870, bChange = 0.00302874, totNum = 7
ROUND = 2316, SUM = 117870, bChange = 0.00302875, totNum = 7
ROUND = 2317, SUM = 117870, bChange = 0.00302875, totNum = 7
ROUND = 2318, SUM = 117870, bChange = 0.00302876, totNum = 7
ROUND = 2319, SUM = 117870, bChange = 0.00302877, totNum = 7
ROUND = 2320, SUM = 117870, bChange = 0.00302878, totNum = 7
ROUND = 2321, SUM = 117870, bChange = 0.00302879, totNum = 7
ROUND = 2322, SUM = 117870, bChange = 0.00302879, totNum = 7
ROUND = 2323, SUM = 117870, bChange = 0.0030288, totNum = 7
ROUND = 2324, SUM = 117870, bChange = 0.00302881, totNum = 7
ROUND = 2325, SUM = 117870, bChange = 0.00302882, totNum = 7
ROUND = 2326, SUM = 117870, bChange = 0.00302883, totNum = 7
ROUND = 2327, SUM = 117870, bChange = 0.00302883, totNum = 7
ROUND = 2328, SUM = 117870, bChange = 0.00302884, totNum = 7
ROUND = 2329, SUM = 117870, bChange = 0.00302885, totNum = 7
ROUND = 2330, SUM = 117870, bChange = 0.00302886, totNum = 7
ROUND = 2331, SUM = 117870, bChange = 0.00302886, totNum = 7
ROUND = 2332, SUM = 117870, bChange = 0.00302887, totNum = 7
ROUND = 2333, SUM = 117870, bChange = 0.00302888, totNum = 7
ROUND = 2334, SUM = 117870, bChange = 0.00302889, totNum = 7
ROUND = 2335, SUM = 117870, bChange = 0.0030289, totNum = 7
ROUND = 2336, SUM = 117870, bChange = 0.0030289, totNum = 7
ROUND = 2337, SUM = 117870, bChange = 0.00302891, totNum = 7
ROUND = 2338, SUM = 117870, bChange = 0.00302892, totNum = 6
ROUND = 2339, SUM = 117870, bChange = 0.00302893, totNum = 6
ROUND = 2340, SUM = 117870, bChange = 0.00302893, totNum = 6
ROUND = 2341, SUM = 117870, bChange = 0.00302894, totNum = 6
ROUND = 2342, SUM = 117870, bChange = 0.00302895, totNum = 6
ROUND = 2343, SUM = 117870, bChange = 0.00302896, totNum = 6
ROUND = 2344, SUM = 117870, bChange = 0.00302896, totNum = 6
ROUND = 2345, SUM = 117870, bChange = 0.00302897, totNum = 6
ROUND = 2346, SUM = 117870, bChange = 0.00302898, totNum = 6
ROUND = 2347, SUM = 117870, bChange = 0.00302899, totNum = 6
ROUND = 2348, SUM = 117870, bChange = 0.00302899, totNum = 6
ROUND = 2349, SUM = 117870, bChange = 0.003029, totNum = 6
ROUND = 2350, SUM = 117870, bChange = 0.00302901, totNum = 6
ROUND = 2351, SUM = 117870, bChange = 0.00302902, totNum = 6
ROUND = 2352, SUM = 117870, bChange = 0.00302902, totNum = 6
ROUND = 2353, SUM = 117870, bChange = 0.00302903, totNum = 6
ROUND = 2354, SUM = 117870, bChange = 0.00302904, totNum = 6
ROUND = 2355, SUM = 117870, bChange = 0.00302904, totNum = 6
ROUND = 2356, SUM = 117870, bChange = 0.00302905, totNum = 6
ROUND = 2357, SUM = 117870, bChange = 0.00302906, totNum = 6
ROUND = 2358, SUM = 117870, bChange = 0.00302907, totNum = 6
ROUND = 2359, SUM = 117870, bChange = 0.00302907, totNum = 6
ROUND = 2360, SUM = 117870, bChange = 0.00302908, totNum = 6
ROUND = 2361, SUM = 117870, bChange = 0.00302909, totNum = 6
ROUND = 2362, SUM = 117870, bChange = 0.00302909, totNum = 6
ROUND = 2363, SUM = 117870, bChange = 0.0030291, totNum = 6
ROUND = 2364, SUM = 117870, bChange = 0.00302911, totNum = 6
ROUND = 2365, SUM = 117870, bChange = 0.00302912, totNum = 6
ROUND = 2366, SUM = 117870, bChange = 0.00302912, totNum = 6
ROUND = 2367, SUM = 117870, bChange = 0.00302913, totNum = 6
ROUND = 2368, SUM = 117870, bChange = 0.00302914, totNum = 6
ROUND = 2369, SUM = 117870, bChange = 0.00302914, totNum = 6
ROUND = 2370, SUM = 117870, bChange = 0.00302915, totNum = 6
ROUND = 2371, SUM = 117870, bChange = 0.00302916, totNum = 6
ROUND = 2372, SUM = 117870, bChange = 0.00302916, totNum = 6
ROUND = 2373, SUM = 117870, bChange = 0.00302917, totNum = 6
ROUND = 2374, SUM = 117870, bChange = 0.00302918, totNum = 6
ROUND = 2375, SUM = 117870, bChange = 0.00302918, totNum = 6
ROUND = 2376, SUM = 117870, bChange = 0.00302919, totNum = 6
ROUND = 2377, SUM = 117870, bChange = 0.0030292, totNum = 6
ROUND = 2378, SUM = 117870, bChange = 0.0030292, totNum = 6
ROUND = 2379, SUM = 117870, bChange = 0.00302921, totNum = 6
ROUND = 2380, SUM = 117870, bChange = 0.00302922, totNum = 6
ROUND = 2381, SUM = 117870, bChange = 0.00302922, totNum = 6
ROUND = 2382, SUM = 117870, bChange = 0.00302923, totNum = 6
ROUND = 2383, SUM = 117870, bChange = 0.00302924, totNum = 6
ROUND = 2384, SUM = 117870, bChange = 0.00302924, totNum = 6
ROUND = 2385, SUM = 117870, bChange = 0.00302925, totNum = 6
ROUND = 2386, SUM = 117870, bChange = 0.00302926, totNum = 6
ROUND = 2387, SUM = 117870, bChange = 0.00302926, totNum = 6
ROUND = 2388, SUM = 117870, bChange = 0.00302927, totNum = 6
ROUND = 2389, SUM = 117870, bChange = 0.00302928, totNum = 6
ROUND = 2390, SUM = 117870, bChange = 0.00302928, totNum = 6
ROUND = 2391, SUM = 117870, bChange = 0.00302929, totNum = 6
ROUND = 2392, SUM = 117870, bChange = 0.0030293, totNum = 6
ROUND = 2393, SUM = 117870, bChange = 0.0030293, totNum = 6
ROUND = 2394, SUM = 117870, bChange = 0.00302931, totNum = 6
ROUND = 2395, SUM = 117870, bChange = 0.00302932, totNum = 6
ROUND = 2396, SUM = 117870, bChange = 0.00302932, totNum = 6
ROUND = 2397, SUM = 117870, bChange = 0.00302933, totNum = 6
ROUND = 2398, SUM = 117870, bChange = 0.00302934, totNum = 6
ROUND = 2399, SUM = 117870, bChange = 0.00302934, totNum = 6
ROUND = 2400, SUM = 117870, bChange = 0.00302935, totNum = 6
ROUND = 2401, SUM = 117870, bChange = 0.00302935, totNum = 6
ROUND = 2402, SUM = 117870, bChange = 0.00302936, totNum = 6
ROUND = 2403, SUM = 117870, bChange = 0.00302937, totNum = 6
ROUND = 2404, SUM = 117870, bChange = 0.00302937, totNum = 6
ROUND = 2405, SUM = 117870, bChange = 0.00302938, totNum = 6
ROUND = 2406, SUM = 117870, bChange = 0.00302939, totNum = 6
ROUND = 2407, SUM = 117870, bChange = 0.00302939, totNum = 6
ROUND = 2408, SUM = 117870, bChange = 0.0030294, totNum = 6
ROUND = 2409, SUM = 117870, bChange = 0.0030294, totNum = 6
ROUND = 2410, SUM = 117870, bChange = 0.00302941, totNum = 6
ROUND = 2411, SUM = 117870, bChange = 0.00302942, totNum = 6
ROUND = 2412, SUM = 117870, bChange = 0.00302942, totNum = 6
ROUND = 2413, SUM = 117870, bChange = 0.00302943, totNum = 6
ROUND = 2414, SUM = 117870, bChange = 0.00302943, totNum = 6
ROUND = 2415, SUM = 117870, bChange = 0.00302944, totNum = 6
ROUND = 2416, SUM = 117870, bChange = 0.00302945, totNum = 6
ROUND = 2417, SUM = 117870, bChange = 0.00302945, totNum = 6
ROUND = 2418, SUM = 117870, bChange = 0.00302946, totNum = 6
ROUND = 2419, SUM = 117870, bChange = 0.00302946, totNum = 6
ROUND = 2420, SUM = 117870, bChange = 0.00302947, totNum = 6
ROUND = 2421, SUM = 117870, bChange = 0.00302948, totNum = 6
ROUND = 2422, SUM = 117870, bChange = 0.00302948, totNum = 6
ROUND = 2423, SUM = 117870, bChange = 0.00302949, totNum = 6
ROUND = 2424, SUM = 117870, bChange = 0.00302949, totNum = 6
ROUND = 2425, SUM = 117870, bChange = 0.0030295, totNum = 6
ROUND = 2426, SUM = 117870, bChange = 0.00302951, totNum = 6
ROUND = 2427, SUM = 117870, bChange = 0.00302951, totNum = 6
ROUND = 2428, SUM = 117870, bChange = 0.00302952, totNum = 6
ROUND = 2429, SUM = 117870, bChange = 0.00302952, totNum = 6
ROUND = 2430, SUM = 117870, bChange = 0.00302953, totNum = 6
ROUND = 2431, SUM = 117870, bChange = 0.00302953, totNum = 6
ROUND = 2432, SUM = 117870, bChange = 0.00302954, totNum = 6
ROUND = 2433, SUM = 117870, bChange = 0.00302955, totNum = 6
ROUND = 2434, SUM = 117870, bChange = 0.00302955, totNum = 6
ROUND = 2435, SUM = 117870, bChange = 0.00302956, totNum = 6
ROUND = 2436, SUM = 117870, bChange = 0.00302956, totNum = 6
ROUND = 2437, SUM = 117870, bChange = 0.00302957, totNum = 6
ROUND = 2438, SUM = 117870, bChange = 0.00302957, totNum = 6
ROUND = 2439, SUM = 117870, bChange = 0.00302958, totNum = 6
ROUND = 2440, SUM = 117870, bChange = 0.00302959, totNum = 6
ROUND = 2441, SUM = 117870, bChange = 0.00302959, totNum = 6
ROUND = 2442, SUM = 117870, bChange = 0.0030296, totNum = 6
ROUND = 2443, SUM = 117870, bChange = 0.0030296, totNum = 6
ROUND = 2444, SUM = 117870, bChange = 0.00302961, totNum = 6
ROUND = 2445, SUM = 117870, bChange = 0.00302961, totNum = 6
ROUND = 2446, SUM = 117870, bChange = 0.00302962, totNum = 6
ROUND = 2447, SUM = 117870, bChange = 0.00302962, totNum = 6
ROUND = 2448, SUM = 117870, bChange = 0.00302963, totNum = 6
ROUND = 2449, SUM = 117870, bChange = 0.00302963, totNum = 6
ROUND = 2450, SUM = 117870, bChange = 0.00302964, totNum = 6
ROUND = 2451, SUM = 117870, bChange = 0.00302965, totNum = 6
ROUND = 2452, SUM = 117870, bChange = 0.00302965, totNum = 6
ROUND = 2453, SUM = 117870, bChange = 0.00302966, totNum = 6
ROUND = 2454, SUM = 117870, bChange = 0.00302966, totNum = 6
ROUND = 2455, SUM = 117870, bChange = 0.00302967, totNum = 6
ROUND = 2456, SUM = 117870, bChange = 0.00302967, totNum = 6
ROUND = 2457, SUM = 117870, bChange = 0.00302968, totNum = 6
ROUND = 2458, SUM = 117870, bChange = 0.00302968, totNum = 6
ROUND = 2459, SUM = 117870, bChange = 0.00302969, totNum = 6
ROUND = 2460, SUM = 117870, bChange = 0.00302969, totNum = 6
ROUND = 2461, SUM = 117870, bChange = 0.0030297, totNum = 6
ROUND = 2462, SUM = 117870, bChange = 0.0030297, totNum = 6
ROUND = 2463, SUM = 117870, bChange = 0.00302971, totNum = 6
ROUND = 2464, SUM = 117870, bChange = 0.00302971, totNum = 6
ROUND = 2465, SUM = 117870, bChange = 0.00302972, totNum = 6
ROUND = 2466, SUM = 117870, bChange = 0.00302972, totNum = 6
ROUND = 2467, SUM = 117870, bChange = 0.00302973, totNum = 6
ROUND = 2468, SUM = 117870, bChange = 0.00302973, totNum = 6
ROUND = 2469, SUM = 117870, bChange = 0.00302974, totNum = 6
ROUND = 2470, SUM = 117870, bChange = 0.00302975, totNum = 6
ROUND = 2471, SUM = 117870, bChange = 0.00302975, totNum = 6
ROUND = 2472, SUM = 117870, bChange = 0.00302976, totNum = 6
ROUND = 2473, SUM = 117870, bChange = 0.00302976, totNum = 6
ROUND = 2474, SUM = 117870, bChange = 0.00302977, totNum = 6
ROUND = 2475, SUM = 117870, bChange = 0.00302977, totNum = 6
ROUND = 2476, SUM = 117870, bChange = 0.00302978, totNum = 6
ROUND = 2477, SUM = 117870, bChange = 0.00302978, totNum = 6
ROUND = 2478, SUM = 117870, bChange = 0.00302979, totNum = 6
ROUND = 2479, SUM = 117870, bChange = 0.00302979, totNum = 6
ROUND = 2480, SUM = 117870, bChange = 0.0030298, totNum = 6
ROUND = 2481, SUM = 117870, bChange = 0.0030298, totNum = 6
ROUND = 2482, SUM = 117870, bChange = 0.00302981, totNum = 6
ROUND = 2483, SUM = 117870, bChange = 0.00302981, totNum = 6
ROUND = 2484, SUM = 117870, bChange = 0.00302981, totNum = 6
ROUND = 2485, SUM = 117870, bChange = 0.00302982, totNum = 6
ROUND = 2486, SUM = 117870, bChange = 0.00302982, totNum = 6
ROUND = 2487, SUM = 117870, bChange = 0.00302983, totNum = 6
ROUND = 2488, SUM = 117870, bChange = 0.00302983, totNum = 6
ROUND = 2489, SUM = 117870, bChange = 0.00302984, totNum = 6
ROUND = 2490, SUM = 117870, bChange = 0.00302984, totNum = 6
ROUND = 2491, SUM = 117870, bChange = 0.00302985, totNum = 6
ROUND = 2492, SUM = 117870, bChange = 0.00302985, totNum = 6
ROUND = 2493, SUM = 117870, bChange = 0.00302986, totNum = 6
ROUND = 2494, SUM = 117870, bChange = 0.00302986, totNum = 6
ROUND = 2495, SUM = 117870, bChange = 0.00302987, totNum = 6
ROUND = 2496, SUM = 117870, bChange = 0.00302987, totNum = 6
ROUND = 2497, SUM = 117870, bChange = 0.00302988, totNum = 6
ROUND = 2498, SUM = 117870, bChange = 0.00302988, totNum = 6
ROUND = 2499, SUM = 117870, bChange = 0.00302989, totNum = 6
ROUND = 2500, SUM = 117870, bChange = 0.00302989, totNum = 6
ROUND = 2501, SUM = 117870, bChange = 0.0030299, totNum = 6
ROUND = 2502, SUM = 117870, bChange = 0.0030299, totNum = 6
ROUND = 2503, SUM = 117870, bChange = 0.0030299, totNum = 6
ROUND = 2504, SUM = 117870, bChange = 0.00302991, totNum = 6
ROUND = 2505, SUM = 117870, bChange = 0.00302991, totNum = 6
ROUND = 2506, SUM = 117870, bChange = 0.00302992, totNum = 6
ROUND = 2507, SUM = 117870, bChange = 0.00302992, totNum = 6
ROUND = 2508, SUM = 117870, bChange = 0.00302993, totNum = 6
ROUND = 2509, SUM = 117870, bChange = 0.00302993, totNum = 6
ROUND = 2510, SUM = 117870, bChange = 0.00302994, totNum = 6
ROUND = 2511, SUM = 117870, bChange = 0.00302994, totNum = 6
ROUND = 2512, SUM = 117870, bChange = 0.00302995, totNum = 6
ROUND = 2513, SUM = 117870, bChange = 0.00302995, totNum = 6
ROUND = 2514, SUM = 117870, bChange = 0.00302995, totNum = 6
ROUND = 2515, SUM = 117870, bChange = 0.00302996, totNum = 6
ROUND = 2516, SUM = 117870, bChange = 0.00302996, totNum = 6
ROUND = 2517, SUM = 117870, bChange = 0.00302997, totNum = 6
ROUND = 2518, SUM = 117870, bChange = 0.00302997, totNum = 6
ROUND = 2519, SUM = 117870, bChange = 0.00302998, totNum = 6
ROUND = 2520, SUM = 117870, bChange = 0.00302998, totNum = 6
ROUND = 2521, SUM = 117870, bChange = 0.00302999, totNum = 6
ROUND = 2522, SUM = 117870, bChange = 0.00302999, totNum = 6
ROUND = 2523, SUM = 117870, bChange = 0.00302999, totNum = 6
ROUND = 2524, SUM = 117870, bChange = 0.00303, totNum = 6
ROUND = 2525, SUM = 117870, bChange = 0.00303, totNum = 6
ROUND = 2526, SUM = 117870, bChange = 0.00303001, totNum = 6
ROUND = 2527, SUM = 117870, bChange = 0.00303001, totNum = 6
ROUND = 2528, SUM = 117870, bChange = 0.00303002, totNum = 6
ROUND = 2529, SUM = 117870, bChange = 0.00303002, totNum = 6
ROUND = 2530, SUM = 117870, bChange = 0.00303002, totNum = 6
ROUND = 2531, SUM = 117870, bChange = 0.00303003, totNum = 6
ROUND = 2532, SUM = 117870, bChange = 0.00303003, totNum = 6
ROUND = 2533, SUM = 117870, bChange = 0.00303004, totNum = 6
ROUND = 2534, SUM = 117870, bChange = 0.00303004, totNum = 6
ROUND = 2535, SUM = 117870, bChange = 0.00303005, totNum = 6
ROUND = 2536, SUM = 117870, bChange = 0.00303005, totNum = 6
ROUND = 2537, SUM = 117870, bChange = 0.00303005, totNum = 6
ROUND = 2538, SUM = 117870, bChange = 0.00303006, totNum = 6
ROUND = 2539, SUM = 117870, bChange = 0.00303006, totNum = 6
ROUND = 2540, SUM = 117870, bChange = 0.00303007, totNum = 6
ROUND = 2541, SUM = 117870, bChange = 0.00303007, totNum = 6
ROUND = 2542, SUM = 117870, bChange = 0.00303007, totNum = 6
ROUND = 2543, SUM = 117870, bChange = 0.00303008, totNum = 6
ROUND = 2544, SUM = 117870, bChange = 0.00303008, totNum = 6
ROUND = 2545, SUM = 117870, bChange = 0.00303009, totNum = 6
ROUND = 2546, SUM = 117870, bChange = 0.00303009, totNum = 6
ROUND = 2547, SUM = 117870, bChange = 0.00303009, totNum = 6
ROUND = 2548, SUM = 117870, bChange = 0.0030301, totNum = 6
ROUND = 2549, SUM = 117870, bChange = 0.0030301, totNum = 6
ROUND = 2550, SUM = 117870, bChange = 0.00303011, totNum = 6
ROUND = 2551, SUM = 117870, bChange = 0.00303011, totNum = 6
ROUND = 2552, SUM = 117870, bChange = 0.00303011, totNum = 6
ROUND = 2553, SUM = 117870, bChange = 0.00303012, totNum = 6
ROUND = 2554, SUM = 117870, bChange = 0.00303012, totNum = 6
ROUND = 2555, SUM = 117870, bChange = 0.00303013, totNum = 6
ROUND = 2556, SUM = 117870, bChange = 0.00303013, totNum = 6
ROUND = 2557, SUM = 117870, bChange = 0.00303013, totNum = 6
ROUND = 2558, SUM = 117870, bChange = 0.00303014, totNum = 6
ROUND = 2559, SUM = 117870, bChange = 0.00303014, totNum = 6
ROUND = 2560, SUM = 117870, bChange = 0.00303015, totNum = 6
ROUND = 2561, SUM = 117870, bChange = 0.00303015, totNum = 6
ROUND = 2562, SUM = 117870, bChange = 0.00303015, totNum = 6
ROUND = 2563, SUM = 117870, bChange = 0.00303016, totNum = 6
ROUND = 2564, SUM = 117870, bChange = 0.00303016, totNum = 6
ROUND = 2565, SUM = 117870, bChange = 0.00303017, totNum = 6
ROUND = 2566, SUM = 117870, bChange = 0.00303017, totNum = 6
ROUND = 2567, SUM = 117870, bChange = 0.00303017, totNum = 6
ROUND = 2568, SUM = 117870, bChange = 0.00303018, totNum = 6
ROUND = 2569, SUM = 117870, bChange = 0.00303018, totNum = 6
ROUND = 2570, SUM = 117870, bChange = 0.00303018, totNum = 6
ROUND = 2571, SUM = 117870, bChange = 0.00303019, totNum = 6
ROUND = 2572, SUM = 117870, bChange = 0.00303019, totNum = 6
ROUND = 2573, SUM = 117870, bChange = 0.0030302, totNum = 6
ROUND = 2574, SUM = 117870, bChange = 0.0030302, totNum = 6
ROUND = 2575, SUM = 117870, bChange = 0.0030302, totNum = 6
ROUND = 2576, SUM = 117870, bChange = 0.00303021, totNum = 6
ROUND = 2577, SUM = 117870, bChange = 0.00303021, totNum = 6
ROUND = 2578, SUM = 117870, bChange = 0.00303021, totNum = 6
ROUND = 2579, SUM = 117870, bChange = 0.00303022, totNum = 6
ROUND = 2580, SUM = 117870, bChange = 0.00303022, totNum = 6
ROUND = 2581, SUM = 117870, bChange = 0.00303022, totNum = 6
ROUND = 2582, SUM = 117870, bChange = 0.00303023, totNum = 6
ROUND = 2583, SUM = 117870, bChange = 0.00303023, totNum = 6
ROUND = 2584, SUM = 117870, bChange = 0.00303024, totNum = 6
ROUND = 2585, SUM = 117870, bChange = 0.00303024, totNum = 6
ROUND = 2586, SUM = 117870, bChange = 0.00303024, totNum = 6
ROUND = 2587, SUM = 117870, bChange = 0.00303025, totNum = 6
ROUND = 2588, SUM = 117870, bChange = 0.00303025, totNum = 6
ROUND = 2589, SUM = 117870, bChange = 0.00303025, totNum = 6
ROUND = 2590, SUM = 117870, bChange = 0.00303026, totNum = 6
ROUND = 2591, SUM = 117870, bChange = 0.00303026, totNum = 6
ROUND = 2592, SUM = 117870, bChange = 0.00303026, totNum = 6
ROUND = 2593, SUM = 117870, bChange = 0.00303027, totNum = 6
ROUND = 2594, SUM = 117870, bChange = 0.00303027, totNum = 6
ROUND = 2595, SUM = 117870, bChange = 0.00303027, totNum = 6
ROUND = 2596, SUM = 117870, bChange = 0.00303028, totNum = 6
ROUND = 2597, SUM = 117870, bChange = 0.00303028, totNum = 6
ROUND = 2598, SUM = 117870, bChange = 0.00303029, totNum = 6
ROUND = 2599, SUM = 117870, bChange = 0.00303029, totNum = 6
ROUND = 2600, SUM = 117870, bChange = 0.00303029, totNum = 6
ROUND = 2601, SUM = 117870, bChange = 0.0030303, totNum = 6
ROUND = 2602, SUM = 117870, bChange = 0.0030303, totNum = 6
ROUND = 2603, SUM = 117870, bChange = 0.0030303, totNum = 6
ROUND = 2604, SUM = 117870, bChange = 0.00303031, totNum = 6
ROUND = 2605, SUM = 117870, bChange = 0.00303031, totNum = 6
ROUND = 2606, SUM = 117870, bChange = 0.00303031, totNum = 6
ROUND = 2607, SUM = 117870, bChange = 0.00303032, totNum = 6
ROUND = 2608, SUM = 117870, bChange = 0.00303032, totNum = 6
ROUND = 2609, SUM = 117870, bChange = 0.00303032, totNum = 6
ROUND = 2610, SUM = 117870, bChange = 0.00303033, totNum = 6
ROUND = 2611, SUM = 117870, bChange = 0.00303033, totNum = 6
ROUND = 2612, SUM = 117870, bChange = 0.00303033, totNum = 6
ROUND = 2613, SUM = 117870, bChange = 0.00303034, totNum = 6
ROUND = 2614, SUM = 117870, bChange = 0.00303034, totNum = 6
ROUND = 2615, SUM = 117870, bChange = 0.00303034, totNum = 6
ROUND = 2616, SUM = 117870, bChange = 0.00303035, totNum = 6
ROUND = 2617, SUM = 117870, bChange = 0.00303035, totNum = 6
ROUND = 2618, SUM = 117870, bChange = 0.00303035, totNum = 6
ROUND = 2619, SUM = 117870, bChange = 0.00303036, totNum = 6
ROUND = 2620, SUM = 117870, bChange = 0.00303036, totNum = 6
ROUND = 2621, SUM = 117870, bChange = 0.00303036, totNum = 6
ROUND = 2622, SUM = 117870, bChange = 0.00303037, totNum = 6
ROUND = 2623, SUM = 117870, bChange = 0.00303037, totNum = 6
ROUND = 2624, SUM = 117870, bChange = 0.00303037, totNum = 6
ROUND = 2625, SUM = 117870, bChange = 0.00303037, totNum = 6
ROUND = 2626, SUM = 117870, bChange = 0.00303038, totNum = 6
ROUND = 2627, SUM = 117870, bChange = 0.00303038, totNum = 6
ROUND = 2628, SUM = 117870, bChange = 0.00303038, totNum = 6
ROUND = 2629, SUM = 117870, bChange = 0.00303039, totNum = 6
ROUND = 2630, SUM = 117870, bChange = 0.00303039, totNum = 6
ROUND = 2631, SUM = 117870, bChange = 0.00303039, totNum = 6
ROUND = 2632, SUM = 117870, bChange = 0.0030304, totNum = 6
ROUND = 2633, SUM = 117870, bChange = 0.0030304, totNum = 6
ROUND = 2634, SUM = 117870, bChange = 0.0030304, totNum = 6
ROUND = 2635, SUM = 117870, bChange = 0.00303041, totNum = 6
ROUND = 2636, SUM = 117870, bChange = 0.00303041, totNum = 6
ROUND = 2637, SUM = 117870, bChange = 0.00303041, totNum = 6
ROUND = 2638, SUM = 117870, bChange = 0.00303042, totNum = 6
ROUND = 2639, SUM = 117870, bChange = 0.00303042, totNum = 6
ROUND = 2640, SUM = 117870, bChange = 0.00303042, totNum = 6
ROUND = 2641, SUM = 117870, bChange = 0.00303042, totNum = 6
ROUND = 2642, SUM = 117870, bChange = 0.00303043, totNum = 6
ROUND = 2643, SUM = 117870, bChange = 0.00303043, totNum = 6
